case,gender,deg,yrdeg,field,startyr,year,rank,salary
5327,M,PhD,67,Prof,78,89,Full,4515.000
5328,M,PhD,67,Prof,78,90,Full,4725.000
5329,M,PhD,67,Prof,78,91,Full,4875.000
5330,M,PhD,67,Prof,78,92,Full,5016.000
5331,M,PhD,67,Prof,78,93,Full,5162.000
5332,M,PhD,67,Prof,78,94,Full,5162.000
5333,M,PhD,67,Prof,78,95,Full,5311.000
5334,M,PhD,60,Other,67,76,Full,3061.000
5335,M,PhD,60,Other,67,77,Full,3387.000
5336,M,PhD,60,Other,67,78,Full,3576.000
5337,M,PhD,60,Other,67,79,Full,4313.000
5338,M,PhD,60,Other,67,80,Full,3801.333
5339,M,PhD,60,Other,67,81,Full,4681.000
5340,M,PhD,60,Other,67,82,Full,5028.000
5341,M,PhD,60,Other,67,83,Full,5380.000
5342,M,PhD,60,Other,67,84,Full,5746.000
5343,M,PhD,60,Other,67,85,Full,5746.000
5344,M,PhD,60,Other,67,86,Full,6540.000
5345,M,PhD,60,Other,67,87,Full,6868.000
5346,M,PhD,60,Other,67,88,Full,7067.000
5347,M,PhD,60,Other,67,89,Full,7525.373
5348,M,PhD,60,Other,67,90,Full,7915.000
5349,M,PhD,60,Other,67,91,Full,8283.000
5350,M,PhD,60,Other,67,92,Full,8402.000
5351,M,PhD,60,Other,67,93,Full,8646.000
5352,M,PhD,60,Other,67,94,Full,8646.000
5353,M,PhD,60,Other,67,95,Full,8896.000
5354,M,PhD,77,Prof,78,78,Assist,1828.000
5355,M,PhD,77,Prof,78,79,Assist,2079.000
5356,M,PhD,77,Prof,78,80,Assist,2464.000
5357,M,PhD,77,Prof,78,81,Assist,2758.000
5358,M,PhD,77,Prof,78,82,Assoc,2962.000
5359,M,PhD,77,Prof,78,83,Assoc,3605.000
5360,M,PhD,77,Prof,78,84,Assoc,3851.000
5361,M,PhD,77,Prof,78,85,Assoc,3851.000
5362,M,PhD,77,Prof,78,86,Assoc,4321.000
5363,M,PhD,77,Prof,78,87,Full,4669.000
5364,M,PhD,77,Prof,78,88,Full,4805.000
5365,M,PhD,77,Prof,78,89,Full,5522.000
5366,M,PhD,77,Prof,78,90,Full,6480.000
5367,M,PhD,77,Prof,78,91,Full,6878.000
5368,M,PhD,77,Prof,78,92,Full,7388.000
5369,M,PhD,77,Prof,78,93,Full,7602.000
5370,M,PhD,77,Prof,78,94,Full,7602.000
5371,M,PhD,77,Prof,78,95,Full,8049.000
5372,M,PhD,66,Arts,66,76,Assist,1803.000
5373,M,PhD,66,Arts,66,77,Assist,1942.000
5374,M,PhD,66,Arts,66,78,Assist,2019.000
5375,M,PhD,66,Arts,66,79,Assist,2120.000
5376,M,PhD,66,Arts,66,80,Assist,2205.000
5377,M,PhD,66,Arts,66,81,Assist,2290.000
5378,M,PhD,66,Arts,66,82,Assist,2290.000
5379,M,PhD,66,Arts,66,83,Assist,2487.000
5380,M,PhD,66,Arts,66,84,Assist,2694.000
5381,M,PhD,66,Arts,66,85,Assist,2694.000
5382,M,PhD,66,Arts,66,86,Assist,2774.000
5383,M,PhD,66,Arts,66,87,Assist,2913.000
5384,M,PhD,66,Arts,66,88,Assist,2913.000
5385,M,PhD,66,Arts,66,89,Assist,3445.000
5386,M,PhD,66,Arts,66,90,Assist,3764.000
5387,M,PhD,66,Arts,66,91,Assist,3996.000
5388,M,PhD,66,Arts,66,92,Assist,4112.000
5389,M,PhD,66,Arts,66,93,Assist,4292.000
5390,M,PhD,66,Arts,66,94,Assist,4292.000
5391,M,PhD,66,Arts,66,95,Assist,4544.000
5392,M,PhD,75,Prof,76,76,Assist,1433.333
5393,M,PhD,75,Prof,76,77,Assist,1642.000
5394,M,PhD,75,Prof,76,78,Assist,1745.000
5395,M,PhD,75,Prof,76,79,Assist,2018.000
5396,M,PhD,75,Prof,76,80,Assist,2162.000
5397,M,PhD,75,Prof,76,81,Assist,2323.000
5398,M,PhD,75,Prof,76,82,Assoc,2532.000
5399,M,PhD,75,Prof,76,83,Assoc,2708.000
5400,M,PhD,75,Prof,76,84,Assoc,2977.000
5401,M,PhD,75,Prof,76,85,Assoc,2977.000
5402,M,PhD,75,Prof,76,86,Full,3854.000
5403,M,PhD,75,Prof,76,87,Full,4047.000
5404,M,PhD,75,Prof,76,88,Full,4105.000
5405,M,PhD,75,Prof,76,89,Full,4996.000
5406,M,PhD,75,Prof,76,90,Full,5537.000
5407,M,PhD,75,Prof,76,91,Full,5962.000
5408,M,PhD,75,Prof,76,92,Full,6781.000
5409,M,PhD,75,Prof,76,93,Full,6977.000
5410,M,PhD,75,Prof,76,94,Full,6977.000
5411,M,PhD,75,Prof,76,95,Full,7388.000
5412,M,PhD,64,Other,70,76,Full,2267.000
5413,M,PhD,64,Other,70,77,Full,2502.000
5414,M,PhD,64,Other,70,78,Full,2628.000
5415,M,PhD,64,Other,70,79,Full,2895.000
5416,M,PhD,64,Other,70,80,Full,3105.000
5417,M,PhD,64,Other,70,81,Full,3417.000
5418,M,PhD,64,Other,70,82,Full,3417.000
5419,M,PhD,64,Other,70,83,Full,3710.000
5420,M,PhD,64,Other,70,84,Full,4018.000
5421,M,PhD,64,Other,70,85,Full,4018.000
5422,M,PhD,64,Other,70,86,Full,4383.000
5423,M,PhD,64,Other,70,87,Full,4603.000
5424,M,PhD,64,Other,70,88,Full,4669.000
5425,M,PhD,64,Other,70,89,Full,4996.000
5426,M,PhD,64,Other,70,90,Full,5229.000
5427,M,PhD,64,Other,70,91,Full,5394.000
5428,M,PhD,64,Other,70,92,Full,5712.000
5429,M,PhD,64,Other,70,93,Full,5794.000
5430,M,PhD,64,Other,70,94,Full,5794.000
5431,M,PhD,64,Other,70,95,Full,6313.184
5432,M,PhD,69,Other,68,76,Assoc,1803.030
5433,M,PhD,69,Other,68,77,Assoc,2019.000
5434,M,PhD,69,Other,68,78,Assoc,2176.000
5435,M,PhD,69,Other,68,79,Assoc,2369.000
5436,M,PhD,69,Other,68,80,Assoc,2507.000
5437,M,PhD,69,Other,68,81,Assoc,2628.358
5438,M,PhD,69,Other,68,82,Assoc,2642.000
5439,M,PhD,69,Other,68,83,Assoc,2787.000
5440,M,PhD,69,Other,68,84,Assoc,2851.000
5441,M,PhD,69,Other,68,85,Assoc,2851.000
5442,M,PhD,69,Other,68,86,Assoc,2937.000
5443,M,PhD,69,Other,68,87,Assoc,3085.000
5444,M,PhD,69,Other,68,88,Assoc,3266.000
5445,M,PhD,69,Other,68,89,Assoc,3754.000
5446,M,PhD,69,Other,68,90,Assoc,3929.000
5447,M,PhD,69,Other,68,91,Assoc,4353.000
5448,M,PhD,69,Other,68,92,Assoc,4544.000
5449,M,PhD,69,Other,68,93,Full,4812.000
5450,M,PhD,69,Other,68,94,Full,4812.000
5451,M,PhD,69,Other,68,95,Full,5168.000
5452,M,PhD,82,Other,83,83,Assist,3605.000
5453,M,PhD,82,Other,83,84,Assist,4018.000
5454,M,PhD,82,Other,83,85,Assist,4018.000
5455,M,PhD,82,Other,83,86,Assist,4775.000
5456,M,PhD,82,Other,83,87,Assist,5015.000
5457,M,PhD,82,Other,83,88,Assoc,6126.000
5458,M,PhD,82,Other,83,89,Assoc,6940.000
5459,M,PhD,82,Other,83,90,Assoc,7997.000
5460,M,PhD,82,Other,83,91,Assoc,8770.000
5461,M,PhD,82,Other,83,92,Full,9693.000
5462,M,PhD,82,Other,83,93,Full,10263.000
5463,M,PhD,82,Other,83,94,Full,10263.000
5464,M,PhD,82,Other,83,95,Full,10862.000
5465,M,PhD,69,Other,74,76,Assoc,1910.000
5466,M,PhD,69,Other,74,77,Assoc,2097.000
5467,M,PhD,69,Other,74,78,Assoc,2216.000
5468,M,PhD,69,Other,74,80,Full,3011.000
5469,M,PhD,69,Other,74,81,Full,3467.000
5470,M,PhD,69,Other,74,82,Full,3619.000
5471,M,PhD,69,Other,74,83,Full,4468.000
5472,M,PhD,69,Other,74,84,Full,5585.000
5473,M,PhD,69,Other,74,85,Full,5585.000
5474,M,PhD,69,Other,74,86,Full,6177.000
5475,M,PhD,69,Other,74,87,Full,6486.000
5476,M,PhD,69,Other,74,88,Full,6675.000
5477,M,PhD,69,Other,74,89,Full,7040.000
5478,M,PhD,69,Other,74,90,Full,7369.000
5479,M,PhD,69,Other,74,91,Full,7712.000
5480,M,PhD,69,Other,74,92,Full,7823.000
5481,M,PhD,69,Other,74,93,Full,7935.000
5482,M,PhD,69,Other,74,94,Full,7935.000
5483,M,PhD,69,Other,74,95,Full,7935.000
5484,F,PhD,68,Other,72,76,Assist,1725.333
5485,F,PhD,68,Other,72,77,Assist,1898.000
5486,F,PhD,68,Other,72,78,Assist,1955.000
5487,F,PhD,68,Other,72,79,Assist,2167.000
5488,F,PhD,68,Other,72,80,Assoc,2440.000
5489,F,PhD,68,Other,72,81,Assoc,2677.333
5490,F,PhD,68,Other,72,82,Assoc,2916.000
5491,F,PhD,68,Other,72,83,Assoc,3077.000
5492,F,PhD,68,Other,72,84,Assoc,3332.857
5493,F,PhD,68,Other,72,85,Assoc,3333.000
5494,F,PhD,68,Other,72,86,Full,3741.333
5495,F,PhD,68,Other,72,87,Full,3929.333
5496,F,PhD,68,Other,72,88,Full,5010.227
5497,F,PhD,68,Other,72,89,Full,5435.789
5498,F,PhD,68,Other,72,90,Full,5771.579
5499,F,PhD,68,Other,72,91,Full,6127.368
5500,F,PhD,68,Other,72,92,Full,6396.000
5501,F,PhD,68,Other,72,93,Full,6581.000
5502,F,PhD,68,Other,72,94,Full,6581.000
5503,F,PhD,68,Other,72,95,Full,6772.000
5504,F,PhD,81,Arts,89,89,Assoc,4393.000
5505,F,PhD,81,Arts,89,90,Assoc,4468.000
5506,F,PhD,81,Arts,89,91,Assoc,4676.000
5507,F,PhD,81,Arts,89,92,Assoc,4881.000
5508,F,PhD,81,Arts,89,93,Full,5242.000
5509,F,PhD,81,Arts,89,94,Full,5242.000
5510,F,PhD,81,Arts,89,95,Full,5878.000
5511,F,PhD,89,Prof,89,89,Assist,4651.000
5512,F,PhD,89,Prof,89,90,Assist,5155.000
5513,F,PhD,89,Prof,89,91,Assist,5551.000
5514,F,PhD,89,Prof,89,92,Assist,5794.000
5515,F,PhD,89,Prof,89,93,Assist,5962.000
5516,F,PhD,89,Prof,89,94,Assoc,6135.000
5517,F,PhD,89,Prof,89,95,Assoc,6496.000
5518,M,PhD,68,Other,81,81,Full,3719.000
5519,M,PhD,68,Other,81,82,Full,3773.000
5520,M,PhD,68,Other,81,83,Full,3980.000
5521,M,PhD,68,Other,81,84,Full,4312.000
5522,M,PhD,68,Other,81,85,Full,4312.000
5523,M,PhD,68,Other,81,86,Full,4702.000
5524,M,PhD,68,Other,81,87,Full,4939.000
5525,M,PhD,68,Other,81,88,Full,5082.000
5526,M,PhD,68,Other,81,89,Full,5436.000
5527,M,PhD,68,Other,81,90,Full,5610.000
5528,M,PhD,68,Other,81,91,Full,5870.000
5529,M,PhD,68,Other,81,92,Full,6040.000
5530,M,PhD,68,Other,81,93,Full,6305.000
5531,M,PhD,68,Other,81,94,Full,6305.000
5532,M,PhD,68,Other,81,95,Full,6581.000
5533,M,PhD,83,Other,91,91,Assoc,3934.000
5534,M,PhD,83,Other,91,92,Assoc,4225.000
5535,M,PhD,83,Other,91,93,Assoc,4411.000
5536,M,PhD,83,Other,91,94,Assoc,4670.000
5537,M,PhD,83,Other,91,95,Assoc,4875.000
5538,M,PhD,70,Other,87,87,Full,6002.000
5539,M,PhD,70,Other,87,88,Full,6002.000
5540,M,PhD,70,Other,87,89,Full,6462.000
5541,M,PhD,70,Other,87,90,Full,6668.000
5542,M,PhD,70,Other,87,91,Full,6878.000
5543,M,PhD,70,Other,87,92,Full,7078.000
5544,M,PhD,70,Other,87,93,Full,7180.000
5545,M,PhD,70,Other,87,94,Full,7180.000
5546,M,PhD,70,Other,87,95,Full,7283.000
5547,M,PhD,70,Other,73,76,Assoc,1817.000
5548,M,PhD,70,Other,73,77,Assoc,2140.000
5549,M,PhD,70,Other,73,78,Full,2332.000
5550,M,PhD,70,Other,73,79,Full,2612.000
5551,M,PhD,70,Other,73,80,Full,2946.154
5552,M,PhD,70,Other,73,81,Full,3619.000
5553,M,PhD,70,Other,73,82,Full,3831.000
5554,M,PhD,70,Other,73,83,Full,4042.000
5555,M,PhD,70,Other,73,84,Full,4505.000
5556,M,PhD,70,Other,73,85,Full,4505.000
5557,M,PhD,70,Other,73,86,Full,5129.000
5558,M,PhD,70,Other,73,87,Full,5387.000
5559,M,PhD,70,Other,73,88,Full,5543.000
5560,M,PhD,70,Other,73,89,Full,6103.000
5561,M,PhD,70,Other,73,90,Full,6388.000
5562,M,PhD,70,Other,73,91,Full,6684.000
5563,M,PhD,70,Other,73,92,Full,6878.000
5564,M,PhD,70,Other,73,93,Full,7078.000
5565,M,PhD,70,Other,73,94,Full,7078.000
5566,M,PhD,70,Other,73,95,Full,7283.000
5567,F,PhD,75,Arts,78,78,Assist,1556.000
5568,F,PhD,75,Arts,78,79,Assist,1726.000
5569,F,PhD,75,Arts,78,80,Assist,1835.000
5570,F,PhD,75,Arts,78,81,Assist,2072.000
5571,F,PhD,75,Arts,78,82,Assist,2194.000
5572,F,PhD,75,Arts,78,83,Assist,2382.000
5573,F,PhD,75,Arts,78,84,Assoc,2694.000
5574,F,PhD,75,Arts,78,85,Assoc,2694.000
5575,F,PhD,75,Arts,78,86,Assoc,2774.000
5576,F,PhD,75,Arts,78,87,Assoc,2913.000
5577,F,PhD,75,Arts,78,88,Assoc,3266.000
5578,F,PhD,75,Arts,78,89,Assoc,3596.000
5579,F,PhD,75,Arts,78,90,Assoc,3658.000
5580,F,PhD,75,Arts,78,91,Assoc,3828.000
5581,F,PhD,75,Arts,78,92,Assoc,3939.000
5582,F,PhD,75,Arts,78,93,Assoc,3939.000
5583,F,PhD,75,Arts,78,94,Assoc,3939.000
5584,F,PhD,75,Arts,78,95,Assoc,3939.000
5585,M,PhD,81,Arts,91,91,Assoc,4812.000
5586,M,PhD,81,Arts,91,92,Assoc,4812.000
5587,M,PhD,81,Arts,91,93,Full,6590.000
5588,M,PhD,81,Arts,91,94,Full,6590.000
5589,M,PhD,81,Arts,91,95,Full,6878.000
5590,M,PhD,83,Other,89,89,Assoc,4393.000
5591,M,PhD,83,Other,89,90,Assoc,4468.000
5592,M,PhD,83,Other,89,91,Assoc,4743.000
5593,M,PhD,83,Other,89,92,Assoc,5022.000
5594,M,PhD,83,Other,89,93,Full,5394.000
5595,M,PhD,83,Other,89,94,Full,5394.000
5596,M,PhD,83,Other,89,95,Full,5794.000
5597,F,PhD,74,Other,79,79,Assoc,2834.000
5598,F,PhD,74,Other,79,80,Assoc,3040.000
5599,F,PhD,74,Other,79,81,Assoc,3369.000
5600,F,PhD,74,Other,79,82,Assoc,3568.000
5601,F,PhD,74,Other,79,83,Assoc,3764.000
5602,F,PhD,74,Other,79,84,Assoc,4077.333
5603,F,PhD,74,Other,79,85,Assoc,4317.000
5604,F,PhD,74,Other,79,86,Assoc,4316.000
5605,F,PhD,74,Other,79,87,Assoc,6033.000
5606,F,PhD,74,Other,79,88,Full,6707.000
5607,F,PhD,74,Other,79,89,Full,7364.000
5608,F,PhD,74,Other,79,90,Full,7879.000
5609,F,PhD,74,Other,79,91,Full,8431.000
5610,F,PhD,74,Other,79,92,Full,9003.000
5611,F,PhD,74,Other,79,93,Full,9395.000
5612,F,PhD,74,Other,79,94,Full,9395.000
5613,F,PhD,74,Other,79,95,Full,10400.000
5614,M,PhD,92,Other,91,91,Assist,6778.000
5615,M,PhD,92,Other,91,92,Assist,6778.000
5616,M,PhD,92,Other,91,93,Assist,6977.000
5617,M,PhD,92,Other,91,94,Assist,6977.000
5618,M,PhD,92,Other,91,95,Assist,7209.000
5619,F,PhD,66,Arts,80,80,Assist,2121.000
5620,F,PhD,66,Arts,80,81,Assist,2391.000
5621,F,PhD,66,Arts,80,82,Assist,2460.000
5622,F,PhD,66,Arts,80,83,Assist,2595.000
5623,F,PhD,66,Arts,80,84,Assist,2770.000
5624,F,PhD,66,Arts,80,85,Assoc,2851.000
5625,F,PhD,66,Arts,80,86,Assoc,3437.000
5626,F,PhD,66,Arts,80,87,Assoc,3610.000
5627,F,PhD,66,Arts,80,88,Assoc,3768.000
5628,F,PhD,66,Arts,80,89,Assoc,4032.000
5629,F,PhD,66,Arts,80,90,Assoc,4160.000
5630,F,PhD,66,Arts,80,91,Assoc,4610.000
5631,F,PhD,66,Arts,80,92,Assoc,4881.000
5632,F,PhD,66,Arts,80,93,Assoc,5022.000
5633,F,PhD,66,Arts,80,94,Full,5168.000
5634,F,PhD,66,Arts,80,95,Full,5394.000
5635,M,PhD,78,Prof,78,78,Assist,1828.000
5636,M,PhD,78,Prof,78,79,Assist,2039.000
5637,M,PhD,78,Prof,78,80,Assist,2247.000
5638,M,PhD,78,Prof,78,81,Assist,2567.000
5639,M,PhD,78,Prof,78,82,Assist,2758.000
5640,M,PhD,78,Prof,78,83,Assoc,3710.000
5641,M,PhD,78,Prof,78,84,Assoc,4018.000
5642,M,PhD,78,Prof,78,85,Assoc,4018.000
5643,M,PhD,78,Prof,78,86,Assoc,4775.000
5644,M,PhD,78,Prof,78,87,Assoc,5015.000
5645,M,PhD,78,Prof,78,88,Assoc,5160.000
5646,M,PhD,78,Prof,78,89,Full,5763.000
5647,M,PhD,78,Prof,78,90,Full,6764.000
5648,M,PhD,78,Prof,78,91,Full,7180.000
5649,M,PhD,78,Prof,78,92,Full,7494.000
5650,M,PhD,78,Prof,78,93,Full,7712.000
5651,M,PhD,78,Prof,78,94,Full,7712.000
5652,M,PhD,78,Prof,78,95,Full,8049.000
5653,M,PhD,75,Other,83,83,Assist,2708.000
5654,M,PhD,75,Other,83,84,Assist,2851.000
5655,M,PhD,75,Other,83,85,Assist,2851.000
5656,M,PhD,75,Other,83,86,Assoc,3437.000
5657,M,PhD,75,Other,83,87,Assoc,3610.000
5658,M,PhD,75,Other,83,88,Assoc,3715.000
5659,M,PhD,75,Other,83,89,Assoc,3918.000
5660,M,PhD,75,Other,83,90,Assoc,4043.000
5661,M,PhD,75,Other,83,91,Assoc,4171.000
5662,M,PhD,75,Other,83,92,Assoc,4171.000
5663,M,PhD,75,Other,83,93,Assoc,4231.000
5664,M,PhD,75,Other,83,94,Assoc,4231.000
5665,M,PhD,75,Other,83,95,Assoc,4292.000
5666,M,PhD,63,Other,69,76,Full,2291.045
5667,M,PhD,63,Other,69,77,Full,2544.000
5668,M,PhD,63,Other,69,78,Full,2671.000
5669,M,PhD,63,Other,69,79,Full,2986.000
5670,M,PhD,63,Other,69,80,Full,3202.000
5671,M,PhD,63,Other,69,81,Full,3517.000
5672,M,PhD,63,Other,69,82,Full,3619.000
5673,M,PhD,63,Other,69,83,Full,3928.000
5674,M,PhD,63,Other,69,84,Full,4378.000
5675,M,PhD,63,Other,69,85,Full,4378.000
5676,M,PhD,63,Other,69,86,Full,4775.000
5677,M,PhD,63,Other,69,87,Full,5015.000
5678,M,PhD,63,Other,69,88,Full,5160.000
5679,M,PhD,63,Other,69,89,Full,5601.000
5680,M,PhD,63,Other,69,90,Full,5863.000
5681,M,PhD,63,Other,69,91,Full,6313.000
5682,M,PhD,63,Other,69,92,Full,6496.000
5683,M,PhD,63,Other,69,93,Full,6684.000
5684,M,PhD,63,Other,69,94,Full,6684.000
5685,M,PhD,63,Other,69,95,Full,6878.000
5686,M,PhD,74,Prof,76,76,Assist,1430.000
5687,M,PhD,74,Prof,76,77,Assist,1642.000
5688,M,PhD,74,Prof,76,78,Assist,1640.000
5689,M,PhD,74,Prof,76,79,Assist,1944.000
5690,M,PhD,74,Prof,76,80,Assist,2162.000
5691,M,PhD,74,Prof,76,81,Assist,2357.000
5692,M,PhD,74,Prof,76,82,Assoc,2567.000
5693,M,PhD,74,Prof,76,83,Assoc,2748.000
5694,M,PhD,74,Prof,76,84,Assoc,2977.000
5695,M,PhD,74,Prof,76,85,Assoc,2977.000
5696,M,PhD,74,Prof,76,86,Full,3854.000
5697,M,PhD,74,Prof,76,87,Full,4047.000
5698,M,PhD,74,Prof,76,88,Full,4047.000
5699,M,PhD,74,Prof,76,89,Full,4925.000
5700,M,PhD,74,Prof,76,90,Full,5458.000
5701,M,PhD,74,Prof,76,91,Full,5962.000
5702,M,PhD,74,Prof,76,92,Full,6781.000
5703,M,PhD,74,Prof,76,93,Full,6977.000
5704,M,PhD,74,Prof,76,94,Full,6977.000
5705,M,PhD,74,Prof,76,95,Full,7388.000
5706,M,PhD,63,Prof,83,83,Full,6410.000
5707,M,PhD,63,Prof,83,84,Full,6723.000
5708,M,PhD,63,Prof,83,85,Full,6723.000
5709,M,PhD,63,Prof,83,86,Full,7764.000
5710,M,PhD,63,Prof,83,87,Full,8153.000
5711,M,PhD,63,Prof,83,88,Full,8153.000
5712,M,PhD,63,Prof,83,89,Full,8977.000
5713,M,PhD,63,Prof,83,90,Full,9669.000
5714,M,PhD,63,Prof,83,91,Full,10561.000
5715,M,PhD,63,Prof,83,92,Full,10888.000
5716,M,PhD,63,Prof,83,93,Full,11160.000
5717,M,PhD,63,Prof,83,94,Full,11160.000
5718,M,PhD,63,Prof,83,95,Full,11343.000
5719,F,PhD,77,Other,80,80,Assist,2000.000
5720,F,PhD,77,Other,80,81,Assist,2194.000
5721,F,PhD,77,Other,80,83,Assist,2451.000
5722,F,PhD,77,Other,80,84,Assist,2935.000
5723,F,PhD,77,Other,80,86,Assist,3293.000
5724,F,PhD,77,Other,80,87,Assist,3458.000
5725,F,PhD,77,Other,80,88,Assoc,3715.000
5726,F,PhD,77,Other,80,89,Assoc,3975.000
5727,F,PhD,77,Other,80,90,Assoc,4160.000
5728,F,PhD,77,Other,80,91,Assoc,4416.000
5729,F,PhD,77,Other,80,92,Assoc,4676.000
5730,F,PhD,77,Other,80,93,Assoc,4951.000
5731,F,PhD,77,Other,80,94,Assoc,4951.000
5732,F,PhD,77,Other,80,95,Assoc,5168.000
5733,M,PhD,85,Other,86,86,Assist,3293.000
5734,M,PhD,85,Other,86,87,Assist,3458.000
5735,M,PhD,85,Other,86,88,Assist,3508.000
5736,M,PhD,85,Other,86,89,Assist,3808.000
5737,M,PhD,85,Other,86,90,Assist,4101.000
5738,M,PhD,85,Other,86,91,Assoc,4544.000
5739,M,PhD,85,Other,86,92,Assoc,4812.000
5740,M,PhD,85,Other,86,93,Assoc,5095.000
5741,M,PhD,85,Other,86,94,Assoc,5095.000
5742,M,PhD,85,Other,86,95,Assoc,5472.000
5743,M,PhD,55,Other,57,76,Full,2852.000
5744,M,PhD,55,Other,57,77,Full,3202.000
5745,M,PhD,55,Other,57,78,Full,3434.000
5746,M,PhD,55,Other,57,79,Full,3755.000
5747,M,PhD,55,Other,57,80,Full,4010.000
5748,M,PhD,55,Other,57,81,Full,4358.000
5749,M,PhD,55,Other,57,82,Full,4358.000
5750,M,PhD,55,Other,57,83,Full,4643.939
5751,M,PhD,55,Other,57,84,Full,4908.000
5752,M,PhD,55,Other,57,85,Full,4908.000
5753,M,PhD,55,Other,57,86,Full,5354.000
5754,M,PhD,55,Other,57,87,Full,5623.000
5755,M,PhD,55,Other,57,88,Full,5786.000
5756,M,PhD,55,Other,57,89,Full,6280.000
5757,M,PhD,55,Other,57,90,Full,6668.000
5758,M,PhD,55,Other,57,91,Full,6977.000
5759,M,PhD,55,Other,57,92,Full,7180.000
5760,M,PhD,55,Other,57,93,Full,7388.000
5761,M,PhD,55,Other,57,94,Full,7388.000
5762,M,PhD,55,Other,57,95,Full,7602.000
5763,M,PhD,65,Arts,65,76,Full,2018.000
5764,M,PhD,65,Arts,65,77,Full,2256.000
5765,M,PhD,65,Arts,65,78,Full,2667.000
5766,M,PhD,65,Arts,65,79,Full,2986.000
5767,M,PhD,65,Arts,65,80,Full,3202.000
5768,M,PhD,65,Arts,65,81,Full,3550.746
5769,M,PhD,65,Arts,65,82,Full,3723.000
5770,M,PhD,65,Arts,65,83,Full,3928.000
5771,M,PhD,65,Arts,65,84,Full,4256.000
5772,M,PhD,65,Arts,65,85,Full,4256.000
5773,M,PhD,65,Arts,65,86,Full,4708.000
5774,M,PhD,65,Arts,65,87,Full,4944.000
5775,M,PhD,65,Arts,65,88,Full,5087.000
5776,M,PhD,65,Arts,65,89,Full,5443.000
5777,M,PhD,65,Arts,65,90,Full,5780.000
5778,M,PhD,65,Arts,65,91,Full,6223.000
5779,M,PhD,65,Arts,65,92,Full,6404.000
5780,M,PhD,65,Arts,65,93,Full,6590.000
5781,M,PhD,65,Arts,65,94,Full,6590.000
5782,M,PhD,65,Arts,65,95,Full,6684.000
5783,F,PhD,89,Arts,90,90,Assist,3711.000
5784,F,PhD,89,Arts,90,91,Assist,3774.000
5785,F,PhD,89,Arts,90,92,Assist,3883.000
5786,F,PhD,89,Arts,90,93,Assist,4053.000
5787,F,PhD,89,Arts,90,94,Assist,4053.000
5788,F,PhD,89,Arts,90,95,Assist,4292.000
5789,M,PhD,73,Prof,78,78,Assist,2000.000
5790,M,PhD,73,Prof,78,79,Assist,2247.000
5791,M,PhD,73,Prof,78,80,Assoc,2485.000
5792,M,PhD,73,Prof,78,81,Assoc,2755.000
5793,M,PhD,73,Prof,78,82,Assoc,2917.000
5794,M,PhD,73,Prof,78,83,Assoc,3077.000
5795,M,PhD,73,Prof,78,84,Full,3333.000
5796,M,PhD,73,Prof,78,85,Full,3333.000
5797,M,PhD,73,Prof,78,86,Full,4708.000
5798,M,PhD,73,Prof,78,87,Full,4944.000
5799,M,PhD,73,Prof,78,88,Full,5087.000
5800,M,PhD,73,Prof,78,89,Full,5443.000
5801,M,PhD,73,Prof,78,90,Full,5780.000
5802,M,PhD,73,Prof,78,91,Full,6048.000
5803,M,PhD,73,Prof,78,92,Full,6313.000
5804,M,PhD,73,Prof,78,93,Full,6404.000
5805,M,PhD,73,Prof,78,94,Full,6404.000
5806,M,PhD,73,Prof,78,95,Full,6590.000
5807,M,PhD,80,Prof,83,83,Assist,2414.000
5808,M,PhD,80,Prof,83,84,Assist,2811.000
5809,M,PhD,80,Prof,83,85,Assist,2811.000
5810,M,PhD,80,Prof,83,86,Assist,3155.000
5811,M,PhD,80,Prof,83,87,Assist,3313.000
5812,M,PhD,80,Prof,83,88,Assist,3361.000
5813,M,PhD,80,Prof,83,89,Assist,3648.000
5814,M,PhD,80,Prof,83,90,Assoc,4220.000
5815,M,PhD,80,Prof,83,91,Assoc,4416.000
5816,M,PhD,80,Prof,83,92,Assoc,4720.000
5817,M,PhD,80,Prof,83,93,Assoc,4856.000
5818,M,PhD,80,Prof,83,94,Assoc,4856.000
5819,M,PhD,80,Prof,83,95,Assoc,5095.000
5820,M,PhD,65,Other,65,76,Assoc,2138.000
5821,M,PhD,65,Other,65,77,Assoc,2352.000
5822,M,PhD,65,Other,65,79,Full,2917.000
5823,M,PhD,65,Other,65,80,Full,3209.000
5824,M,PhD,65,Other,65,81,Full,3667.000
5825,M,PhD,65,Other,65,82,Full,3773.000
5826,M,PhD,65,Other,65,83,Full,3980.000
5827,M,PhD,65,Other,65,84,Full,4190.000
5828,M,PhD,65,Other,65,85,Full,4190.000
5829,M,PhD,65,Other,65,86,Full,4316.000
5830,M,PhD,65,Other,65,87,Full,4533.000
5831,M,PhD,65,Other,65,88,Full,4598.000
5832,M,PhD,65,Other,65,89,Full,4919.000
5833,M,PhD,65,Other,65,90,Full,5149.000
5834,M,PhD,65,Other,65,91,Full,5388.000
5835,M,PhD,65,Other,65,92,Full,5624.000
5836,M,PhD,65,Other,65,93,Full,5787.000
5837,M,PhD,65,Other,65,94,Full,5787.000
5838,M,PhD,65,Other,65,95,Full,5955.000
5839,M,PhD,73,Other,82,82,Assist,2357.000
5840,M,PhD,73,Other,82,83,Assist,2487.000
